Election Year,County,Race,Gender,Voted,Registered
11/1/2018,TATTNALL,HISP-LT,FEMALE,56,181
11/1/2018,CALHOUN,OTHER,UNKNOWN,0,0
11/1/2016,WAYNE,UNKNOWN,MALE,257,646
11/1/2016,ROCKDALE,WHITE,FEMALE,7908,11749
11/1/2018,TALBOT,NATIVE-AM,MALE,1,1
11/1/2016,MONROE,WHITE,MALE,4600,6342
11/1/2018,TOOMBS,OTHER,UNKNOWN,0,0
11/1/2018,DADE,ASIA-PI,FEMALE,8,22
11/1/2016,QUITMAN,HISP-LT,FEMALE,2,3
11/1/2016,GREENE,UNKNOWN,UNKNOWN,3,5
11/1/2018,STEWART,BLACK,UNKNOWN,1,1
11/1/2016,WILKES,BLACK,FEMALE,1050,1566
11/1/2018,BANKS,WHITE,MALE,3096,4799
11/1/2018,CHEROKEE,WHITE,MALE,41783,66099
11/1/2016,RANDOLPH,ASIA-PI,UNKNOWN,0,0
11/1/2016,GLYNN,BLACK,FEMALE,4105,7382
11/1/2018,CARROLL,OTHER,MALE,102,299
11/1/2018,WILKES,ASIA-PI,FEMALE,3,10
11/1/2016,FORSYTH,BLACK,UNKNOWN,4,5
11/1/2018,EARLY,NATIVE-AM,UNKNOWN,0,0
11/1/2018,BLECKLEY,ASIA-PI,MALE,8,25
11/1/2016,BROOKS,NATIVE-AM,MALE,3,6
11/1/2018,JASPER,OTHER,MALE,8,14
11/1/2016,GILMER,ASIA-PI,MALE,10,19
11/1/2016,WARREN,ASIA-PI,MALE,1,2
11/1/2018,LEE,ASIA-PI,FEMALE,58,144
11/1/2018,BARTOW,WHITE,UNKNOWN,17,38
11/1/2016,WILKINSON,NATIVE-AM,MALE,0,1
11/1/2016,MACON,HISP-LT,UNKNOWN,0,0
11/1/2016,LINCOLN,BLACK,MALE,397,713
11/1/2018,DADE,WHITE,UNKNOWN,3,8
11/1/2018,OCONEE,OTHER,UNKNOWN,0,0
11/1/2018,CALHOUN,WHITE,MALE,393,541
11/1/2018,JEFF DAVIS,WHITE,FEMALE,2158,3407
11/1/2016,TATTNALL,BLACK,UNKNOWN,1,2
11/1/2016,GWINNETT,OTHER,MALE,3292,6084
11/1/2016,BARROW,BLACK,MALE,1059,2135
11/1/2018,QUITMAN,BLACK,MALE,154,287
11/1/2016,BUTTS,OTHER,MALE,16,52
11/1/2018,DOUGHERTY,HISP-LT,MALE,52,212
11/1/2016,TERRELL,OTHER,FEMALE,5,11
11/1/2018,CARROLL,NATIVE-AM,FEMALE,12,57
11/1/2018,TERRELL,ASIA-PI,FEMALE,2,7
11/1/2016,ELBERT,WHITE,FEMALE,3139,4411
11/1/2016,PIERCE,ASIA-PI,MALE,6,12
11/1/2016,WASHINGTON,BLACK,MALE,1346,2582
11/1/2018,COOK,ASIA-PI,UNKNOWN,0,0
11/1/2016,TERRELL,HISP-LT,MALE,7,10
11/1/2018,HARRIS,UNKNOWN,MALE,363,809
11/1/2016,WILKES,BLACK,UNKNOWN,0,1
11/1/2016,MORGAN,WHITE,MALE,3546,4501
11/1/2018,HABERSHAM,OTHER,MALE,23,64
11/1/2016,GLYNN,ASIA-PI,MALE,73,167
11/1/2018,LINCOLN,BLACK,FEMALE,631,922
11/1/2018,BRYAN,WHITE,UNKNOWN,7,15
11/1/2016,ATKINSON,NATIVE-AM,UNKNOWN,0,0
11/1/2018,WARREN,ASIA-PI,FEMALE,2,5
11/1/2018,CHATTOOGA,NATIVE-AM,FEMALE,2,7
11/1/2018,DOUGLAS,WHITE,FEMALE,12582,21334
11/1/2016,SCHLEY,WHITE,MALE,736,983
11/1/2016,LEE,UNKNOWN,FEMALE,267,483
11/1/2018,BIBB,BLACK,FEMALE,19398,31750
11/1/2018,RANDOLPH,ASIA-PI,FEMALE,2,4
11/1/2018,MITCHELL,OTHER,UNKNOWN,0,0
11/1/2016,SEMINOLE,OTHER,FEMALE,8,15
11/1/2016,LIBERTY,WHITE,FEMALE,3403,7026
11/1/2016,FRANKLIN,NATIVE-AM,FEMALE,0,1
11/1/2018,JEFF DAVIS,NATIVE-AM,UNKNOWN,0,0
11/1/2018,PAULDING,HISP-LT,UNKNOWN,3,3
11/1/2018,TWIGGS,UNKNOWN,FEMALE,69,155
11/1/2016,GREENE,OTHER,UNKNOWN,0,0
11/1/2018,PIERCE,ASIA-PI,UNKNOWN,1,1
11/1/2018,FULTON,WHITE,UNKNOWN,240,438
11/1/2016,SEMINOLE,WHITE,UNKNOWN,1,2
11/1/2016,QUITMAN,UNKNOWN,UNKNOWN,0,0
11/1/2018,STEPHENS,HISP-LT,MALE,22,56
11/1/2018,WARE,BLACK,UNKNOWN,0,4
11/1/2018,WEBSTER,UNKNOWN,UNKNOWN,0,0
11/1/2016,PIKE,HISP-LT,UNKNOWN,0,0
11/1/2018,HARALSON,BLACK,UNKNOWN,0,1
11/1/2018,BRANTLEY,BLACK,MALE,52,125
11/1/2016,TAYLOR,WHITE,UNKNOWN,0,0
11/1/2018,MONROE,BLACK,FEMALE,1529,2222
11/1/2016,EFFINGHAM,ASIA-PI,MALE,35,74
11/1/2018,LONG,BLACK,UNKNOWN,0,1
11/1/2018,DECATUR,UNKNOWN,MALE,125,404
11/1/2016,MILLER,ASIA-PI,UNKNOWN,0,0
11/1/2018,BACON,WHITE,MALE,1520,2309
11/1/2018,CAMDEN,UNKNOWN,MALE,1128,3715
11/1/2018,RABUN,ASIA-PI,MALE,7,21
11/1/2018,CLAYTON,WHITE,MALE,4880,9380
11/1/2018,FORSYTH,ASIA-PI,FEMALE,2325,4232
11/1/2016,DODGE,OTHER,MALE,3,12
11/1/2016,HARALSON,OTHER,MALE,19,29
11/1/2018,TERRELL,WHITE,MALE,885,1205
11/1/2018,DOUGLAS,BLACK,FEMALE,15652,24951
11/1/2016,ATKINSON,WHITE,FEMALE,1078,1718
11/1/2018,CARROLL,BLACK,UNKNOWN,5,14
11/1/2018,CALHOUN,ASIA-PI,MALE,4,6
11/1/2018,MITCHELL,ASIA-PI,MALE,7,18
11/1/2018,SEMINOLE,BLACK,FEMALE,578,1070
11/1/2018,BURKE,OTHER,UNKNOWN,0,0
11/1/2016,STEWART,HISP-LT,MALE,5,8
11/1/2016,FULTON,BLACK,FEMALE,101704,177735
11/1/2018,HART,WHITE,UNKNOWN,5,6
11/1/2018,TWIGGS,BLACK,FEMALE,956,1350
11/1/2016,JEFFERSON,BLACK,MALE,1187,2411
11/1/2016,MONTGOMERY,NATIVE-AM,UNKNOWN,0,0
11/1/2016,LINCOLN,OTHER,MALE,4,9
11/1/2016,HART,UNKNOWN,MALE,151,290
11/1/2016,COFFEE,NATIVE-AM,FEMALE,4,10
11/1/2018,DECATUR,HISP-LT,UNKNOWN,0,0
11/1/2018,CHARLTON,WHITE,UNKNOWN,1,4
11/1/2018,DOUGLAS,OTHER,FEMALE,414,786
11/1/2016,HARRIS,ASIA-PI,FEMALE,60,99
11/1/2018,TIFT,UNKNOWN,FEMALE,159,403
11/1/2016,GLASCOCK,ASIA-PI,FEMALE,0,0
11/1/2018,TOWNS,OTHER,FEMALE,6,11
11/1/2018,TROUP,WHITE,UNKNOWN,11,18
11/1/2018,DODGE,WHITE,FEMALE,2740,4042
11/1/2018,TERRELL,UNKNOWN,UNKNOWN,2,2
11/1/2016,LUMPKIN,HISP-LT,MALE,44,109
11/1/2016,MCDUFFIE,WHITE,FEMALE,3146,4570
11/1/2018,GILMER,WHITE,MALE,5669,8890
11/1/2016,HEARD,ASIA-PI,FEMALE,9,12
11/1/2016,CRAWFORD,NATIVE-AM,UNKNOWN,0,0
11/1/2018,UNION,NATIVE-AM,UNKNOWN,0,0
11/1/2016,BURKE,BLACK,MALE,1573,2984
11/1/2018,HEARD,ASIA-PI,FEMALE,7,12
11/1/2016,QUITMAN,ASIA-PI,FEMALE,1,2
11/1/2016,BRANTLEY,WHITE,MALE,2816,4504
11/1/2018,GRADY,WHITE,FEMALE,3137,5090
11/1/2018,LANIER,OTHER,FEMALE,7,23
11/1/2018,GWINNETT,HISP-LT,FEMALE,11860,23913
11/1/2016,TOOMBS,OTHER,FEMALE,27,58
11/1/2016,GORDON,OTHER,MALE,25,74
11/1/2016,CHATTAHOOCHEE,BLACK,UNKNOWN,0,1
11/1/2018,TROUP,HISP-LT,UNKNOWN,1,1
11/1/2016,LAURENS,NATIVE-AM,MALE,5,13
11/1/2016,LOWNDES,BLACK,UNKNOWN,4,13
11/1/2018,BURKE,NATIVE-AM,FEMALE,1,9
11/1/2016,COBB,ASIA-PI,UNKNOWN,14,25
11/1/2016,WASHINGTON,UNKNOWN,MALE,64,153
11/1/2018,ROCKDALE,OTHER,FEMALE,316,593
11/1/2018,CATOOSA,NATIVE-AM,MALE,8,22
11/1/2018,TATTNALL,WHITE,UNKNOWN,5,7
11/1/2018,WARREN,ASIA-PI,MALE,3,4
11/1/2016,BARROW,BLACK,FEMALE,1860,2822
11/1/2016,HEARD,UNKNOWN,MALE,60,144
11/1/2018,BAKER,UNKNOWN,MALE,12,49
11/1/2016,NEWTON,WHITE,FEMALE,12402,17941
11/1/2016,TROUP,NATIVE-AM,FEMALE,6,11
11/1/2016,LONG,ASIA-PI,MALE,11,30
11/1/2018,WORTH,WHITE,FEMALE,3064,4831
11/1/2016,JOHNSON,NATIVE-AM,FEMALE,1,1
11/1/2018,BAKER,HISP-LT,FEMALE,2,12
11/1/2016,SUMTER,BLACK,UNKNOWN,2,7
11/1/2018,DOUGHERTY,UNKNOWN,MALE,475,2542
11/1/2016,CHATTAHOOCHEE,UNKNOWN,UNKNOWN,0,0
11/1/2016,QUITMAN,WHITE,UNKNOWN,0,0
11/1/2016,TIFT,ASIA-PI,UNKNOWN,0,0
11/1/2016,QUITMAN,ASIA-PI,UNKNOWN,0,0
11/1/2016,PIERCE,NATIVE-AM,FEMALE,2,3
11/1/2018,EFFINGHAM,HISP-LT,FEMALE,140,326
11/1/2018,EARLY,BLACK,MALE,567,1448
11/1/2016,STEPHENS,WHITE,FEMALE,4668,7458
11/1/2018,CALHOUN,HISP-LT,UNKNOWN,0,0
11/1/2016,BAKER,WHITE,MALE,415,547
11/1/2018,DECATUR,OTHER,MALE,15,35
11/1/2018,LANIER,HISP-LT,MALE,11,37
11/1/2018,RANDOLPH,BLACK,MALE,506,965
11/1/2016,GILMER,OTHER,FEMALE,21,36
11/1/2018,SCREVEN,HISP-LT,UNKNOWN,0,0
11/1/2016,FANNIN,NATIVE-AM,MALE,4,9
11/1/2016,TATTNALL,OTHER,MALE,16,35
11/1/2018,GORDON,HISP-LT,UNKNOWN,0,0
11/1/2016,UNION,WHITE,MALE,5394,7446
11/1/2018,SEMINOLE,WHITE,MALE,1073,1750
11/1/2016,UNION,UNKNOWN,FEMALE,273,381
11/1/2018,JENKINS,BLACK,MALE,328,760
11/1/2018,TREUTLEN,ASIA-PI,UNKNOWN,0,0
11/1/2018,WILCOX,WHITE,FEMALE,1090,1597
11/1/2016,RICHMOND,BLACK,FEMALE,25844,41215
11/1/2018,PAULDING,HISP-LT,MALE,563,1385
11/1/2018,SUMTER,OTHER,FEMALE,22,49
11/1/2018,WHITFIELD,BLACK,UNKNOWN,0,1
11/1/2018,FORSYTH,UNKNOWN,MALE,9424,16777
11/1/2018,MERIWETHER,UNKNOWN,MALE,176,539
11/1/2018,MONROE,BLACK,UNKNOWN,4,9
11/1/2016,TREUTLEN,ASIA-PI,UNKNOWN,0,0
11/1/2016,WILKINSON,UNKNOWN,FEMALE,33,55
11/1/2018,TALIAFERRO,UNKNOWN,FEMALE,11,19
11/1/2018,WHEELER,ASIA-PI,MALE,0,0
11/1/2016,LOWNDES,WHITE,MALE,11203,17817
11/1/2018,STEPHENS,BLACK,MALE,276,725
11/1/2018,DECATUR,ASIA-PI,FEMALE,10,33
11/1/2018,DECATUR,NATIVE-AM,UNKNOWN,0,0
11/1/2016,CLINCH,BLACK,MALE,188,482
11/1/2018,ATKINSON,BLACK,UNKNOWN,0,2
11/1/2016,PIERCE,BLACK,FEMALE,307,539
11/1/2018,TATTNALL,UNKNOWN,MALE,124,645
11/1/2018,ATKINSON,WHITE,FEMALE,1028,1687
11/1/2018,BEN HILL,ASIA-PI,MALE,3,20
11/1/2018,RANDOLPH,ASIA-PI,MALE,1,4
11/1/2016,GILMER,UNKNOWN,UNKNOWN,1,2
11/1/2018,PEACH,OTHER,UNKNOWN,0,0
11/1/2018,PULASKI,OTHER,UNKNOWN,0,0
11/1/2018,TALIAFERRO,NATIVE-AM,FEMALE,0,0
11/1/2018,UPSON,HISP-LT,FEMALE,13,31
11/1/2016,EARLY,OTHER,UNKNOWN,0,1
11/1/2016,CHATTOOGA,UNKNOWN,UNKNOWN,0,1
11/1/2018,MERIWETHER,OTHER,MALE,13,25
11/1/2016,TALIAFERRO,OTHER,FEMALE,2,4
11/1/2018,WHEELER,HISP-LT,MALE,6,9
11/1/2018,SEMINOLE,WHITE,UNKNOWN,1,1
11/1/2016,BERRIEN,WHITE,FEMALE,3041,4874
11/1/2018,GRADY,HISP-LT,MALE,18,105
11/1/2018,RICHMOND,UNKNOWN,FEMALE,2942,8161
11/1/2018,PIERCE,UNKNOWN,MALE,184,546
11/1/2016,COOK,BLACK,MALE,498,1033
11/1/2016,COWETA,NATIVE-AM,UNKNOWN,0,0
11/1/2016,GRADY,HISP-LT,FEMALE,41,92
11/1/2018,WILKES,NATIVE-AM,UNKNOWN,0,0
11/1/2018,WORTH,HISP-LT,FEMALE,19,42
11/1/2018,LONG,NATIVE-AM,UNKNOWN,0,0
11/1/2016,LEE,OTHER,UNKNOWN,2,2
11/1/2016,JEFFERSON,NATIVE-AM,MALE,2,2
11/1/2018,COFFEE,ASIA-PI,MALE,22,63
11/1/2016,MONTGOMERY,NATIVE-AM,MALE,2,2
11/1/2016,EVANS,NATIVE-AM,MALE,2,2
11/1/2016,BROOKS,OTHER,FEMALE,13,31
11/1/2016,SEMINOLE,HISP-LT,UNKNOWN,0,0
11/1/2018,JEFF DAVIS,BLACK,MALE,243,539
11/1/2016,FRANKLIN,HISP-LT,MALE,25,42
11/1/2018,WHITFIELD,HISP-LT,MALE,1202,3172
11/1/2018,FLOYD,BLACK,MALE,1219,2758
11/1/2018,EVANS,OTHER,MALE,5,13
11/1/2018,SEMINOLE,HISP-LT,UNKNOWN,0,0
11/1/2018,COWETA,BLACK,UNKNOWN,12,20
11/1/2018,POLK,NATIVE-AM,UNKNOWN,0,0
11/1/2018,GILMER,OTHER,FEMALE,28,43
11/1/2018,EARLY,HISP-LT,UNKNOWN,0,0
11/1/2018,GILMER,HISP-LT,UNKNOWN,0,0
11/1/2018,APPLING,UNKNOWN,MALE,95,412
11/1/2018,COBB,NATIVE-AM,MALE,187,489
11/1/2016,JOHNSON,HISP-LT,MALE,0,2
11/1/2018,JEFF DAVIS,ASIA-PI,UNKNOWN,0,0
11/1/2016,DECATUR,UNKNOWN,UNKNOWN,2,8
11/1/2016,WALTON,BLACK,MALE,1626,3385
11/1/2018,BIBB,OTHER,UNKNOWN,0,2
11/1/2016,CHATTAHOOCHEE,NATIVE-AM,UNKNOWN,0,0
11/1/2018,PUTNAM,WHITE,UNKNOWN,3,6
11/1/2016,COBB,WHITE,MALE,100130,142445
11/1/2018,MILLER,WHITE,UNKNOWN,0,0
11/1/2018,COWETA,BLACK,MALE,3096,5931
11/1/2016,MURRAY,BLACK,UNKNOWN,0,0
11/1/2016,THOMAS,BLACK,FEMALE,3669,5898
11/1/2018,STEWART,WHITE,FEMALE,377,571
11/1/2016,SEMINOLE,UNKNOWN,FEMALE,43,84
11/1/2016,EVANS,ASIA-PI,FEMALE,5,11
11/1/2018,FAYETTE,HISP-LT,FEMALE,673,1213
11/1/2016,HOUSTON,NATIVE-AM,UNKNOWN,2,2
11/1/2016,HABERSHAM,OTHER,MALE,22,58
11/1/2018,TALIAFERRO,OTHER,MALE,1,3
11/1/2018,WHEELER,UNKNOWN,FEMALE,18,57
11/1/2016,GLYNN,UNKNOWN,FEMALE,1352,2614
11/1/2018,NEWTON,WHITE,UNKNOWN,4,6
11/1/2016,CRAWFORD,WHITE,MALE,1894,2770
11/1/2018,JASPER,ASIA-PI,MALE,5,8
11/1/2016,SCHLEY,OTHER,MALE,2,8
11/1/2018,GWINNETT,BLACK,MALE,35315,67094
11/1/2016,WALTON,ASIA-PI,UNKNOWN,0,1
11/1/2018,COOK,NATIVE-AM,MALE,1,4
11/1/2016,SEMINOLE,NATIVE-AM,UNKNOWN,0,0
11/1/2016,LAURENS,BLACK,UNKNOWN,1,3
11/1/2016,GLYNN,HISP-LT,FEMALE,177,409
11/1/2018,BROOKS,UNKNOWN,UNKNOWN,0,0
11/1/2018,GORDON,OTHER,MALE,31,84
11/1/2016,TOOMBS,HISP-LT,FEMALE,87,223
11/1/2018,CATOOSA,NATIVE-AM,FEMALE,11,23
11/1/2018,LAURENS,HISP-LT,UNKNOWN,0,0
11/1/2018,ECHOLS,ASIA-PI,MALE,1,3
11/1/2018,COLUMBIA,NATIVE-AM,MALE,41,95
11/1/2016,POLK,NATIVE-AM,UNKNOWN,0,0
11/1/2016,HENRY,UNKNOWN,FEMALE,4736,7667
11/1/2016,BROOKS,NATIVE-AM,FEMALE,1,3
11/1/2016,COFFEE,WHITE,UNKNOWN,3,6
11/1/2018,SCREVEN,OTHER,FEMALE,7,11
11/1/2016,CARROLL,UNKNOWN,UNKNOWN,12,29
11/1/2016,ROCKDALE,WHITE,UNKNOWN,6,9
11/1/2016,SPALDING,WHITE,UNKNOWN,7,9
11/1/2016,WALKER,HISP-LT,UNKNOWN,0,0
11/1/2016,BRANTLEY,OTHER,UNKNOWN,0,0
11/1/2016,BAKER,NATIVE-AM,MALE,0,0
11/1/2018,UNION,NATIVE-AM,MALE,4,9
11/1/2018,DODGE,WHITE,MALE,2564,3617
11/1/2018,PIERCE,HISP-LT,FEMALE,15,48
11/1/2016,JONES,HISP-LT,UNKNOWN,0,0
11/1/2018,STEPHENS,ASIA-PI,UNKNOWN,0,0
11/1/2016,WORTH,BLACK,MALE,593,1415
11/1/2016,RANDOLPH,UNKNOWN,FEMALE,33,45
11/1/2016,LANIER,UNKNOWN,FEMALE,96,181
11/1/2016,CHEROKEE,OTHER,MALE,475,823
11/1/2016,MILLER,BLACK,FEMALE,355,635
11/1/2016,IRWIN,WHITE,FEMALE,1535,2117
11/1/2016,CANDLER,NATIVE-AM,MALE,0,0
11/1/2018,MONTGOMERY,ASIA-PI,UNKNOWN,0,0
11/1/2016,BURKE,ASIA-PI,MALE,7,15
11/1/2016,TELFAIR,UNKNOWN,MALE,28,80
11/1/2016,DAWSON,BLACK,MALE,10,47
11/1/2018,RICHMOND,NATIVE-AM,MALE,24,69
11/1/2018,EFFINGHAM,NATIVE-AM,UNKNOWN,0,0
11/1/2016,TOWNS,WHITE,MALE,3093,4173
11/1/2018,NEWTON,HISP-LT,UNKNOWN,0,0
11/1/2018,TALIAFERRO,HISP-LT,FEMALE,0,2
11/1/2018,PEACH,HISP-LT,FEMALE,105,240
11/1/2016,APPLING,OTHER,UNKNOWN,0,0
11/1/2018,RICHMOND,BLACK,MALE,14020,28143
11/1/2018,FAYETTE,NATIVE-AM,UNKNOWN,0,0
11/1/2016,COLQUITT,OTHER,MALE,22,53
11/1/2018,TERRELL,UNKNOWN,FEMALE,68,184
11/1/2018,IRWIN,ASIA-PI,MALE,2,9
11/1/2018,DECATUR,WHITE,UNKNOWN,4,7
11/1/2018,WEBSTER,OTHER,UNKNOWN,0,0
11/1/2016,WILCOX,UNKNOWN,UNKNOWN,0,1
11/1/2018,JONES,WHITE,UNKNOWN,2,7
11/1/2018,WAYNE,HISP-LT,FEMALE,26,123
11/1/2018,COLQUITT,ASIA-PI,UNKNOWN,0,0
11/1/2016,STEPHENS,ASIA-PI,MALE,20,55
11/1/2018,PAULDING,UNKNOWN,FEMALE,2152,4834
11/1/2016,BUTTS,UNKNOWN,FEMALE,341,551
11/1/2018,DAWSON,NATIVE-AM,MALE,8,21
11/1/2018,SCHLEY,UNKNOWN,MALE,10,30
11/1/2016,SEMINOLE,HISP-LT,FEMALE,9,30
11/1/2016,TWIGGS,UNKNOWN,UNKNOWN,1,4
11/1/2018,CLAYTON,UNKNOWN,MALE,2621,9273
11/1/2016,CHATHAM,OTHER,UNKNOWN,1,5
11/1/2016,COFFEE,HISP-LT,UNKNOWN,0,0
11/1/2018,LAURENS,ASIA-PI,FEMALE,41,99
11/1/2016,CRAWFORD,HISP-LT,UNKNOWN,0,0
11/1/2018,BRYAN,NATIVE-AM,MALE,21,36
11/1/2016,WARREN,UNKNOWN,UNKNOWN,0,0
11/1/2016,JENKINS,NATIVE-AM,UNKNOWN,0,0
11/1/2018,COLUMBIA,ASIA-PI,FEMALE,784,1644
11/1/2016,TROUP,UNKNOWN,FEMALE,486,946
11/1/2018,BULLOCH,UNKNOWN,UNKNOWN,9,17
11/1/2018,HABERSHAM,WHITE,UNKNOWN,5,11
11/1/2018,DOUGHERTY,BLACK,MALE,6928,17224
11/1/2018,JASPER,OTHER,FEMALE,9,13
11/1/2018,MITCHELL,WHITE,FEMALE,2237,3473
11/1/2018,POLK,WHITE,UNKNOWN,2,9
11/1/2018,CHARLTON,ASIA-PI,FEMALE,4,13
11/1/2016,TREUTLEN,NATIVE-AM,UNKNOWN,0,0
11/1/2018,JEFF DAVIS,ASIA-PI,FEMALE,3,12
11/1/2018,FLOYD,UNKNOWN,UNKNOWN,9,12
11/1/2018,WALKER,NATIVE-AM,FEMALE,11,20
11/1/2016,CAMDEN,WHITE,UNKNOWN,5,9
11/1/2018,ECHOLS,ASIA-PI,FEMALE,0,1
11/1/2018,TIFT,WHITE,FEMALE,5374,8232
11/1/2016,LUMPKIN,HISP-LT,FEMALE,68,128
11/1/2018,STEPHENS,WHITE,MALE,3807,6551
11/1/2016,MONROE,BLACK,UNKNOWN,1,4
11/1/2018,STEWART,NATIVE-AM,FEMALE,0,0
11/1/2016,MONTGOMERY,OTHER,FEMALE,3,7
11/1/2016,MILLER,HISP-LT,UNKNOWN,0,0
11/1/2016,WILCOX,WHITE,UNKNOWN,1,1
11/1/2018,HABERSHAM,WHITE,FEMALE,7451,11864
11/1/2018,LEE,ASIA-PI,MALE,49,131
11/1/2018,PULASKI,UNKNOWN,MALE,28,105
11/1/2016,LANIER,NATIVE-AM,MALE,0,1
11/1/2016,WILKINSON,ASIA-PI,MALE,1,5
11/1/2018,HOUSTON,OTHER,MALE,228,477
11/1/2016,CATOOSA,ASIA-PI,FEMALE,57,140
11/1/2016,TOOMBS,HISP-LT,MALE,47,148
11/1/2018,PIKE,WHITE,UNKNOWN,3,3
11/1/2018,OCONEE,UNKNOWN,FEMALE,737,1313
11/1/2016,HENRY,OTHER,MALE,707,1481
11/1/2016,MERIWETHER,ASIA-PI,FEMALE,7,14
11/1/2018,EMANUEL,ASIA-PI,UNKNOWN,0,0
11/1/2016,CHATHAM,OTHER,FEMALE,630,1400
11/1/2018,LINCOLN,ASIA-PI,UNKNOWN,0,0
11/1/2018,JASPER,ASIA-PI,UNKNOWN,0,0
11/1/2018,CLAYTON,BLACK,MALE,25177,57754
11/1/2016,LOWNDES,HISP-LT,MALE,195,464
11/1/2016,CRAWFORD,BLACK,MALE,384,731
11/1/2016,MORGAN,HISP-LT,FEMALE,36,56
11/1/2016,TAYLOR,OTHER,FEMALE,4,6
11/1/2016,MILLER,ASIA-PI,MALE,0,3
11/1/2018,FORSYTH,NATIVE-AM,MALE,55,110
11/1/2016,COBB,BLACK,UNKNOWN,74,137
11/1/2018,BEN HILL,WHITE,MALE,1749,2724
11/1/2018,COBB,ASIA-PI,MALE,3721,7468
11/1/2016,HEARD,OTHER,UNKNOWN,0,0
11/1/2018,MITCHELL,UNKNOWN,MALE,91,459
11/1/2018,OGLETHORPE,ASIA-PI,MALE,2,11
11/1/2018,LAMAR,BLACK,FEMALE,1052,1633
11/1/2016,DODGE,HISP-LT,MALE,11,24
11/1/2016,DECATUR,UNKNOWN,MALE,132,330
11/1/2016,CLINCH,BLACK,UNKNOWN,0,2
11/1/2016,WHEELER,NATIVE-AM,MALE,1,2
11/1/2016,LAURENS,WHITE,UNKNOWN,5,4
11/1/2016,COOK,UNKNOWN,UNKNOWN,0,0
11/1/2016,ROCKDALE,NATIVE-AM,UNKNOWN,0,0
11/1/2016,SEMINOLE,HISP-LT,MALE,6,21
11/1/2018,MONROE,HISP-LT,FEMALE,22,52
11/1/2018,CRAWFORD,UNKNOWN,UNKNOWN,1,4
11/1/2018,MONTGOMERY,OTHER,FEMALE,3,11
11/1/2016,ATKINSON,BLACK,UNKNOWN,0,1
11/1/2018,TIFT,ASIA-PI,UNKNOWN,0,0
11/1/2016,IRWIN,NATIVE-AM,FEMALE,0,0
11/1/2016,CHEROKEE,NATIVE-AM,UNKNOWN,0,0
11/1/2018,ECHOLS,WHITE,FEMALE,533,895
11/1/2018,WALTON,NATIVE-AM,MALE,16,36
11/1/2016,GLYNN,OTHER,UNKNOWN,0,0
11/1/2018,DEKALB,WHITE,FEMALE,63130,91855
11/1/2016,CAMDEN,OTHER,FEMALE,108,264
11/1/2016,THOMAS,HISP-LT,UNKNOWN,1,1
11/1/2016,CHARLTON,NATIVE-AM,FEMALE,1,2
11/1/2016,APPLING,ASIA-PI,UNKNOWN,0,0
11/1/2016,BRANTLEY,BLACK,FEMALE,108,169
11/1/2016,PEACH,NATIVE-AM,FEMALE,5,7
11/1/2016,HARALSON,WHITE,FEMALE,5700,8473
11/1/2016,GRADY,OTHER,MALE,13,35
11/1/2016,WALKER,BLACK,MALE,241,608
11/1/2016,CHEROKEE,WHITE,MALE,44286,63291
11/1/2018,CLARKE,WHITE,UNKNOWN,50,79
11/1/2016,DEKALB,BLACK,UNKNOWN,6,41
11/1/2016,COOK,OTHER,MALE,8,23
11/1/2016,FORSYTH,NATIVE-AM,FEMALE,55,78
11/1/2016,MCINTOSH,WHITE,UNKNOWN,0,0
11/1/2018,BERRIEN,HISP-LT,FEMALE,31,79
11/1/2018,PAULDING,ASIA-PI,FEMALE,178,415
11/1/2018,CARROLL,WHITE,MALE,15002,25873
11/1/2018,BUTTS,OTHER,FEMALE,19,50
11/1/2018,MADISON,BLACK,UNKNOWN,0,1
11/1/2016,LAURENS,UNKNOWN,FEMALE,295,476
11/1/2016,GILMER,UNKNOWN,MALE,274,521
11/1/2016,GLASCOCK,WHITE,UNKNOWN,0,0
11/1/2016,CHEROKEE,OTHER,UNKNOWN,4,5
11/1/2016,WHITFIELD,ASIA-PI,FEMALE,97,202
11/1/2016,RABUN,UNKNOWN,FEMALE,168,255
11/1/2018,UNION,HISP-LT,FEMALE,37,75
11/1/2016,PIKE,UNKNOWN,UNKNOWN,1,2
11/1/2018,JENKINS,WHITE,UNKNOWN,0,1
11/1/2016,EMANUEL,BLACK,FEMALE,1400,2583
11/1/2018,CALHOUN,NATIVE-AM,MALE,0,0
11/1/2018,MCDUFFIE,BLACK,UNKNOWN,0,1
11/1/2018,FRANKLIN,NATIVE-AM,MALE,5,10
11/1/2018,MONTGOMERY,WHITE,FEMALE,1439,2025
11/1/2016,MUSCOGEE,ASIA-PI,UNKNOWN,1,3
11/1/2016,TWIGGS,NATIVE-AM,UNKNOWN,0,0
11/1/2018,DEKALB,ASIA-PI,FEMALE,4049,7835
11/1/2018,BARROW,UNKNOWN,UNKNOWN,11,23
11/1/2018,BURKE,UNKNOWN,MALE,136,696
11/1/2018,WASHINGTON,WHITE,UNKNOWN,1,1
11/1/2016,JASPER,UNKNOWN,FEMALE,62,145
11/1/2016,SPALDING,WHITE,MALE,8067,12358
11/1/2018,GRADY,ASIA-PI,FEMALE,8,25
11/1/2018,BERRIEN,HISP-LT,UNKNOWN,0,0
11/1/2018,COFFEE,ASIA-PI,FEMALE,23,65
